Título,Data,URL,Conteudo
Fausto Santos Júnior sugere ações no Plano de Trabalho da CPI das Americanas,25/05/2023,https://uniaobrasil.org.br/blog/2023/05/25/fausto-santos-junior-sugere-acoes-no-plano-de-trabalho-da-cpi-das-americanas/,"O parlamentar participou da reunião da Comissão que ocorreu nesta quarta-feira (24)Na Comissão Parlamentar de Inquérito destinada a investigar as inconsistências da ordem de R$ 20 bilhões detectadas em lançamentos contábeis da empresa Americanas S.A realizados no exercício de 2022 e exercícios anteriores, o relator Carlos Chiodini (MDB-SC) apresentou um calendário do Plano de Trabalho que vai até o dia 27 de setembro de 2023, quando será realizada a votação da proposta de relatório da CPI e então encaminhada à Presidência da Câmara dos Deputados.A reunião da CPI das Americanas para a análise do Plano de Trabalho contou com o deputado federal Fausto Santos Júnior (União-AM), membro titular do colegiado. O parlamentar amazonense fez ponderações sobre as atividades da Comissão e elencou outras sugestões para trazer mais informações. “Além de diretores e bancos, temos que ouvir aqueles que ainda trabalham na empresa a fim de obter um diagnóstico interno do que ocorre hoje em dia após o escândalo”, reforçou Fausto Santos Júnior.Para o deputado do Amazonas, após as oitivas, análise de documentos e realização de diligências nesses 120 dias de atividades, o Brasil terá acesso ao resultado que espera. “Tivemos a maior fraude da histórica corporativa do Brasil, um rombo de mais de vinte bilhões de reais. Para recuperar a credibilidade do nosso país, precisamos esclarecer os acontecimentos o que poderá evitar ainda mais prejuízos. Essa CPI será um marco para o nosso país”, destaca o deputado federal.As reuniões da Comissão estão previstas para terças-feiras às 15h a princípio.Foto: União Brasil na Câmara"
Professora Dorinha (União-TO) defende Fundeb fora do arcabouço fiscal,23/05/2023,https://uniaobrasil.org.br/blog/2023/05/23/professora-dorinha-uniao-to-defende-fundeb-fora-do-arcabouco-fiscal/,"Em discurso na tribuna do Senado na tarde desta terça-feira (23), a senadora Professora Dorinha (União-TO) voltou a defender que a complementação do Fundo de Manutenção e Desenvolvimento da Educação Básica (Fundeb) não entre no pacote do arcabouço fiscal — conjunto de medidas, regras e parâmetros para o controle de gastos e receitas do país.O relator da matéria na Câmara dos Deputados, deputado Claudio Cajado (PP-BA), considera inserir o fundo no teto de gastos do governo federal. Para a parlamentar, a iniciativa não é razoável, uma vez que, segundo ela, a educação é “patrimônio público, instrumento de desenvolvimento e mudança de realidade”.Em 2020, quando ainda era deputada federal, Professora Dorinha foi relatora do novo Fundeb, que passou a parcela da União no fundo de 10% para 23%. “O que queremos é assegurar que a complementação do Fundeb fique fora do arcabouço fiscal como foi até agora”, argumentou.Segundo a senadora, manter o Fundeb fora do arcabouço é uma forma de valorizar a educação e ampliar o debate em relação às prioridades orçamentárias. “Até porque os recursos de complementação do Fundeb sempre ficaram fora do teto e, assim, devem permanecer. Este é um investimento que ajuda, principalmente, os mais vulneráveis, já que não é todo estado ou município que recebe o dinheiro da complementação”, completou.Professora Dorinha lembrou, em sua fala, da recente sanção de seu PL 162/2015 — agora Lei 14.560/2023 —, que amplia as possibilidades de uso dos recursos para educação em atividades curriculares complementares. Comemorou ainda a aprovação, nesta terça-feira (23), na Comissão de Educação, de seu relatório ao PLP 48/2023, prevendo que saldos de transferências para programas declarados inativos na área de educação possam ser redirecionados para outras ações do ente beneficiado na mesma área.Foto: Sidney Lins Jr."
Deputado José Rocha lança Frente Parlamentar Mista da Indústria,23/05/2023,https://uniaobrasil.org.br/blog/2023/05/23/deputado-jose-rocha-lanca-frente-parlamentar-mista-da-industria/,"Será lançada nesta quarta-feira (24), às 14h30, a Frente Parlamentar Mista da Indústria (FPMI), presidida pelo deputado José Rocha (União/BA). O evento ocorrerá no Salão Nobre da Câmara dos Deputados e contará com a presença do vice-presidente da República e ministro do Desenvolvimento, Indústria, Comércio e Serviços, Geraldo Alckmin.A Frente foi criada como um instrumento para apoiar, no Congresso Nacional, a construção de um ambiente mais favorável ao desenvolvimento da indústria, setor fundamental para o país.A FPMI pretende contribuir para a adoção de medidas que incentivem os investimentos em ciência, pesquisa e inovação, garantindo que a nossa indústria dê respostas adequadas aos desafios tecnológicos e às demandas por sustentabilidade."
"A pedido do União Brasil, Congresso Nacional promove sessão solene sobre Dia Livre de Impostos",22/05/2023,https://uniaobrasil.org.br/blog/2023/05/22/a-pedido-do-uniao-brasil-congresso-nacional-promove-sessao-solene-sobre-dia-livre-de-impostos/,"A pedido do líder do União Brasil no Senado, Efraim Filho (União-PB), o Congresso Nacional realizou, nesta segunda-feira (22), uma sessão solene para promover o Dia Livre de Impostos. De acordo com o parlamentar, a data representa, antes de mais nada, o que seria um sistema tributário justo, com distribuição equilibrada da carga tributária entre pessoas e empresas.“Lamentavelmente, não é isso que ocorre no Brasil. Nosso sistema é regressivo, complicado e penaliza tanto o cidadão comum quanto o empreendedor. Por esse parâmetro, o Brasil não é um país desenvolvido ainda”, lamentou o senador. Também assinou o requerimento para a realização da sessão o senador Alan Rick (União-AC).Efraim Filho apontou ainda como “sistema tributário justo” aquele capaz de permitir que o Estado se financie e implemente políticas sociais, sem comprometer a renda das famílias. “Ou seja, um sistema tributário que construa um ambiente de negócio saudável em que o setor privado também cumpra seu dever de ajudar no financiamento das políticas públicas, mas sem inviabilizar a própria razão de ser das empresas”, ressaltou.Defensor de uma reforma tributária que não onere o cidadão, o senador Efraim é autor de vários projetos de lei que impulsionam o empreendedorismo, promovem a geração de emprego e renda e ajudam a vida de quem produz, sem criar mais impostos para a população. É dele, por exemplo, o PL 178/2021, que institui o Estatuto Nacional de Simplificação de Obrigações Tributárias Acessórias e a Nota Fiscal Brasil Eletrônica. O senador também apresentou o PL 334/2023, que prorroga até 2027 a desoneração da folha de pagamentos para 17 setores da economia.Signatário para a realização da sessão solene, o senador Alan Rick (AC) afirmou um Dia Livre de Impostos é primordial para mostrar o quanto o cidadão paga em tributos e o tamanho da carga “sob os ombros dos que geram emprego e renda”.“Segundo a Organização para a Cooperação e o Desenvolvimento Econômico, o Brasil está na segunda posição do ranking de países que mais tributam as empresas, com alíquota média de 34%. Este valor é 70% maior que a média mundial e somente 1% menor que Malta, que está no topo na cobrança de impostos, com 35%”, detalhou."
Yandra (União) critica refinaria que se recusa a reduzir preço do combustível em Sergipe,18/05/2023,https://uniaobrasil.org.br/blog/2023/05/18/yandra-uniao-critica-refinaria-que-se-recusa-a-reduzir-preco-do-combustivel-em-sergipe/,"A deputada federal Yandra Moura (União-SE) apresentou requerimento para ter informações do ministro de Minas e Energia, Alexandre Silveira, sobre a refinaria Acelen, empresa que administra a Refinaria Landulpho Alves (RLAM), após ter anunciado que não seguirá a nova política de preços da Petrobras.Com a decisão da Acelen, mesmo depois do anúncio feito pela Petrobras sobre a redução dos preços da gasolina, diesel e GLP, o gás de cozinha, a medida não terá impacto nos valores dos produtos comercializados em Sergipe. “É um absurdo que a refinaria não aplique a redução dos preços que é uma política nacional. Sabemos que em todos os países, todas as refinarias e todas as estatais seguem os preços que são do governo local. Eles não podem, de forma isolada, decidirem praticar os preços diferentes das outras refinarias do país”, criticou a parlamentar.Yandra revelou que não aceita a decisão da empresa e diz que a população não pode ser penalizada. “Pedimos que a Petrobras tome as providências e que constituam sanções às refinarias que não praticarem a nova política de preços da empresa. Porque quem não pode pagar com essa situação são os consumidores”.A mudança anunciada pela Petrobras reduzirá o valor médio da gasolina em R$ 0,40 e o diesel em R$ 0,44 por litro e o “gás de cozinha” terá corte de R$ 8,97 por botijão de 13 kg. O anúncio encerra a política de Preço de Paridade de importação (PPI), que considerava basicamente as cotações do petróleo no mercado internacional. “Infelizmente, se nada for feito, essa redução não chegará até o nosso estado de Sergipe”, completou Yandra."
União Brasil indica deputados para compor CPIs no Congresso,17/05/2023,https://uniaobrasil.org.br/blog/2023/05/17/uniao-brasil-indica-deputados-para-compor-cpis-no-congresso/,"Kim Kataguiri (União-SP) foi eleito vice-presidente da CPI do MST nesta quarta-feira (17)O União Brasil indicou nesta quarta-feira (17) seus representantes para três Comissões Parlamentares de Inquérito (CPI) na Câmara dos Deputados.Na CPI das Americanas, que investigará suspeita de fraude por inconsistências fiscais de R$ 20 bilhões do Grupo Americanas, serão titulares Fausto Santos Jr. (União-AM), Maurício Carvalho (União-RO) e Mendonça Filho (União-PE). Fabio Garcia (União-MT) será suplente. A companhia passa por processo de recuperação judicial e acumula dívidas da ordem de R$ 43 bilhões.Os deputados José Rocha (União-BA), Paulinho Freire (União-RN), Paulo Azi (União-BA) e Saullo Vianna (União-AM) são os titulares da CPI das Apostas Esportivas. Coronel Ulysses (União-AC), Danilo Forte (União-CE) e Leur Lomanto Jr. (União-BA) ocuparão as vagas de suplente. O grupo de trabalho é um desdobramento da operação do Ministério Público de Goiás que identificou manipulação de resultados em partidas de futebol para favorecer apostadores.Já a CPI do MST, que tem como escopo averiguar os repasses de recursos públicos para o Movimento dos Trabalhadores Rurais Sem Terra, contará com José Rocha (União-BA), Kim Kataguiri (União-SP) e Nicoletti (União-RR) — Kataguiri foi eleito primeiro vice-presidente. Coronel Assis (União-MT), Coronel Ulysses (União-AC) e Rafael Simões (União-MG) também participarão dos trabalhos na suplência."
Senador Jayme Campos defende mínimo de 25% dos fundos constitucionais para micro e pequenas empresas,17/05/2023,https://uniaobrasil.org.br/blog/2023/05/17/senador-jayme-campos-defende-minimo-de-25-dos-fundos-constitucionais-para-micro-e-pequenas-empresas/,"PL 2.592/2023 corrige distorção de lei que já prioriza repasse de recursos para o setor produtivoO senador Jayme Campos (União-MT) apresentou projeto de lei (PL 2.592/2023) que direciona a pequenas e microempresas ao menos 25% dos recursos relativos a operações de crédito dos fundos constitucionais do Norte, do Nordeste e do Centro-Oeste. Hoje, a Lei nº 7.827/1989 já prevê tratamento preferencial às atividades produtivas de pequenos e microprodutores rurais e pequenas e microempresas. O problema, segundo Jayme Campos, é que “a legislação falha ao não exigir o cumprimento desse princípio” junto às instituições financeiras.“Nosso projeto pretende sanar essa falha. É fundamental desburocratizar e democratizar o acesso ao crédito no país, como política de Estado para a retomada do seu desenvolvimento. A proposta vem reforçar o papel dos fundos constitucionais em relação aos pequenos tomadores de empréstimo, preservando essa importantíssima política pública de reparação dos desequilíbrios regionais”, defendeu o senador.Os fundos constitucionais foram criados com a missão de oferecer crédito diferenciado ao setor produtivo. Para Campos, passados mais de 40 anos da vigência dessa política, seus objetivos continuam válidos. “É fundamental aperfeiçoar a nossa legislação para facilitar a liberação de recursos, especialmente para os pequenos negócios”, acrescentou.Dados do Sebrae mostram que, em 2022, oito em cada dez empregos gerados no Brasil eram de micro e pequenas empresas. De acordo com o parlamentar, favorecer os pequenos empreendimentos significa também estimular a criação de oportunidades. “Os pequenos negócios são os maiores empregadores, respondendo por cerca de 30% do PIB nacional. Logo, precisamos garantir maior agilidade e prioridade na liberação de recursos para o financiamento de pequenas atividades comerciais e agrícolas”, completou Jayme Campos."
Senado aprova relatório de Efraim Filho que amplia prazo do Programa de Regularização Ambiental,17/05/2023,https://uniaobrasil.org.br/blog/2023/05/17/senado-aprova-relatorio-de-efraim-filho-que-amplia-prazo-do-programa-de-regularizacao-ambiental/,"Líder do União Brasil retirou do texto dispositivo sobre a Mata Atlântica por considerar tema estranho à matériaO Senado Federal aprovou, na noite de terça-feira (16), relatório do líder do União Brasil, Efraim Filho (PB), que trata do prazo para a adesão ao Programa de Regularização Ambiental (PRA). A MP 1150/2022, que deu origem ao Projeto de Lei de Conversão 6/2023, prevê que os proprietários rurais e posseiros terão um ano, contados a partir da convocação pelo órgão ambiental competente, para aderirem ao PRA. Antes, o prazo estabelecido era de 180 dias. O texto segue agora para a Câmara dos Deputados.Após reuniões com parlamentares, especialistas e entidades ambientais, o senador decidiu retirar do texto dispositivos acrescentados pela Câmara dos Deputados que poderiam afrouxar regras de proteção da Mata Atlântica. Para Efraim Filho, o foco da medida provisória são as alterações no PRA e no Cadastro Ambiental Rural – obrigatório a todas as propriedades e posses rurais.“Embora legítimas as preocupações do relator da matéria na Câmara para acomodar alterações que seriam necessárias à legislação florestal e da Mata Atlântica, divergimos porque esse importante bioma brasileiro, patrimônio nacional pela Constituição Federal, deve ter legislação discutida em projeto de lei específico”, justificou Efraim Filho em seu relatório.A MP 1150, editada em 2022, tinha que ser votada até o começo de junho para não perder a validade. No texto original, a Câmara aprovou dispositivos que permitiam desmatamento de florestas para obras de infraestrutura, sem necessidade de estudo prévio de impacto ambiental. No Senado, Efraim Filho dialogou com parlamentares da base e da oposição, que enviaram propostas de emenda para que o trecho fosse retirado da matéria. O pedido foi acatado pelo líder do União.“Definitivamente, as alterações propostas pela Câmara ao bioma da Mata Atlântica devem ser feitas em ‘projeto de lei específico’ e não incluindo o texto dentro de uma medida provisória, que tem caráter de urgência”, ressaltou.Segundo o parlamentar, é de suma importância o Brasil encontrar meios de unir produção com desenvolvimento sustentável. “O texto do parecer buscou o conceito de desenvolvimento sustentável conciliando o Brasil que preserva com o Brasil que produz”, garantiu o líder do União Brasil no Senado."
Deputado Fausto Santos Jr. (União-AM) quer acabar com “overbooking” em voos,16/05/2023,https://uniaobrasil.org.br/blog/2023/05/16/deputado-fausto-santos-jr-uniao-am-quer-acabar-com-overbooking-em-voos/,"PL 2493/23 estipula multa para companhias aéreas e reembolso de despesas decorrentes de atraso da viagemO deputado federal Fausto Santos Júnior (União-AM) apresentou projeto de lei (PL 2493/23) para acabar com o chamado overbooking em empresas aéreas – quando se vende mais assentos do que a aeronave pode comportar. Diante do prejuízo recorrente dos passageiros, o parlamentar defende a punição das companhias que adotarem a prática abusiva.A proposta de Fausto Santos Júnior estipula, além do reembolso do bilhete, multa de 30%, se o transportador cancelar a viagem ou houver atraso da partida por mais de quatro horas. A multa será ampliada para 50% em casos de interrupção ou atraso em aeroporto de escala por mais de três horas.Outra mudança prevista no PL 2493/23 é a simplificação do procedimento para reembolso de despesas decorrentes da interrupção ou atraso da viagem, inclusive transporte de qualquer espécie, comunicação, alimentação e hospedagem, mediante a apresentação de nota fiscal pelo passageiro.“Não podemos aceitar que as pessoas comprem assentos que não existem. Isso tem que acabar”, ressalta o deputado federal."
CCJ aprova projeto de Moro que protege quem investiga crime organizado,10/05/2023,https://uniaobrasil.org.br/blog/2023/05/10/ccj-aprova-projeto-de-moro-que-protege-quem-investiga-crime-organizado/,"Texto passa a considerar crime o ato de planejar atentado contra agentes públicos e resguarda policiais alvos de criminososA Comissão de Constituição e Justiça do Senado aprovou, nesta quarta-feira (10), o projeto de lei (PL) 1.307/2023, do senador Sergio Moro (União-PR), que amplia a proteção de agentes públicos ou processuais envolvidos no combate ao crime organizado. O texto, relatado com parecer favorável do senador Márcio Bittar (União-AC), altera a Lei 12.850/2013 e passa a considerar crime o ato de planejar atentado contra esses profissionais, além de garantir proteção aos policiais alvos de criminosos. A proposta segue agora para análise da Câmara dos Deputados.“A origem desse projeto é enfrentar fenômenos como este que ocorreu no Rio Grande do Norte recentemente. São organizações criminosas que se dedicam ao tráfico de drogas, tráfico de armas, lavagem de dinheiro e, de repente, transformam-se em organizações terroristas. A ideia é que, quando organizações criminosas pratiquem atos típicos com a finalidade de criar terror social, sejam tratadas como organizações terroristas”, defendeu o senador.Sergio Moro agradeceu a atuação de Bittar, relator na CCJ, e, também, do líder do União Brasil, senador Efraim Filho (União-PB), por ter apresentado parecer favorável na Comissão de Segurança Pública (CSP). “Agradeço ainda ao senador Davi Alcolumbre (União-AP) por ter tido a sensibilidade de pautar esse projeto tão rapidamente”, acrescentou.Entre as propostas do PL 1.307/2023, está a que prevê reclusão de três a oito anos para quem impedir ou prejudicar a investigação de crime envolvendo organização criminosa, desde que isso não seja feito por meio de crime mais grave.O projeto estabelece também reclusão de quatro a 12 anos e multa para quem praticar o crime de conspiração para obstrução de ações contra o crime organizado. Determina ainda proteção policial a magistrados e membros do Ministério Público da ativa ameaçados em razão das suas ações de combate ao crime organizado, assim como a seus familiares.“Hoje, se a polícia descobrir um plano de um grupo criminoso para assassinar um juiz, teria, em princípio, que aguardar o início da execução do crime antes de interferir para o que o fato se configure como penalmente relevante, o que coloca o agente público em grave risco. Propomos a antecipação da punição, para que a mera conspiração ou o ajuste para a sua prática sejam considerados crimes autônomos, sem prejuízo da aplicação da pena para os crimes planejados caso tentados ou consumados”, explicou Moro."
Ranking dos Políticos: Efraim Filho é o parlamentar mais bem avaliado do país em 2023,02/05/2023,https://uniaobrasil.org.br/blog/2023/05/02/ranking-dos-politicos-efraim-filho-e-o-parlamentar-mais-bem-avaliado-do-pais-em-2023/,"Líder do União Brasil no Senado, o senador Efraim Filho (PB) é o parlamentar mais bem avaliado do país em 2023, segundo o Ranking dos Políticos. A iniciativa da sociedade civil avalia senadores e deputados federais e classifica-os por meio de notas, de acordo com critérios de combate a privilégios, ao desperdício e à corrupção no poder público.Após quatro legislaturas como deputado federal, Efraim Filho exerce seu primeiro mandato no Senado Federal este ano. Na Casa, foi escolhido pelo União Brasil para liderar a bancada de 9 senadores eleitos. Em abril deste ano, dois projetos de sua autoria foram aprovados pelos membros do Senado: o Projeto de Lei Complementar (PLP) 139/22, que visa uma transição gradual para a readequação dos municípios em índices de distribuição de recursos do Fundo de Participação dos Municípios (FPM); e a proposta que busca a valorização dos agentes de trânsito por meio do apoio do Fundo Nacional de Segurança Pública, com o intuito de garantir melhores condições de trabalho e capacitação para esses profissionais.Para Efraim Filho, o segredo está em “trabalhar muito, com dedicação e afinco”. “Recebo com alegria esse reconhecimento de liderança, de primeiro lugar no Ranking dos Políticos, mas com dobrado senso de responsabilidade. Isso só me estimula a trabalhar com mais dedicação e afinco na construção de consensos e soluções que visem ao desenvolvimento socioeconômico do país e, especialmente, da nossa Paraíba”, destacou o líder."
Leur Lomanto Jr. (União-BA) é eleito presidente do Conselho de Ética da Câmara,19/04/2023,https://uniaobrasil.org.br/blog/2023/04/19/leur-lomanto-jr-uniao-ba-e-eleito-presidente-do-conselho-de-etica-da-camara/,"Deputado disse que não irá permitir que Casa se torne “ringue de batalha e palco de debates com xingamentos”O deputado federal Leur Lomanto Jr. (União-BA) foi eleito nesta quarta-feira (19), por unanimidade, presidente do Conselho de Ética da Câmara dos Deputados. Em seu pronunciamento, o parlamentar disse que não irá permitir que a Casa vire “ringue de batalha e palco de debates com xingamentos”. Enfatizou ainda que deseja contribuir para um ambiente harmônico nas relações no Parlamento.Lomanto Jr. reconheceu que a nova atribuição será um grande desafio, pois dirigirá o colegiado em um momento “conturbado” da política do país. “Temos um grande desafio pela frente de zelar pela imagem da Casa. Saímos de uma eleição extremamente polarizada e isso vem se refletindo nos debates em todos os ambientes do país e no Parlamento, mas não podemos permitir que a situação continue como está”, afirmou.Ao contrário do que se imagina, a missão do Conselho de Ética, segundo o deputado, não será meramente punitiva. “Vamos tratar todos os processos que aqui chegarem de forma tranquila e serena, dando a oportunidade de todos se defenderem”, acrescentou. Escolhido para comandar o colegiado pelos próximos dois anos, Leur Lomanto Jr. exerce o segundo mandato de deputado federal. Ele substitui o deputado federal Paulo Azi (União-BA)."
Dorinha (União-TO) defende ação integrada e contínua para combate efetivo da violência nas escolas,13/04/2023,https://uniaobrasil.org.br/blog/2023/04/13/dorinha-uniao-to-defende-acao-integrada-e-continua-para-combate-efetivo-da-violencia-nas-escolas/,"Segundo a senadora, país precisa de mais investimentos, capacitação de profissionais e acompanhamento das redes sociaisA senadora Professora Dorinha (União-TO) acredita que o combate à violência escolar só será eficaz no país se houver mais investimentos na estrutura dos centros de ensino, acompanhamento das redes sociais e monitoramento do serviço de inteligência. Em discurso na última quarta-feira (12), a parlamentar comentou sobre o edital publicado pelo Ministério da Justiça, que prevê a liberação de R$ 150 mil para o fortalecimento do programa de segurança escolar.Segundo Dorinha, a situação precisa ser enfrentada levando em consideração que há instituições com realidades distintas. “O Ministério da Justiça abre para adesão a municípios e estados brasileiros que queiram pleitear recursos para diferentes soluções contra a violência no espaço escolar. Por que são diferentes modelos? Porque as realidades são diferentes. Há inserção das escolas em diferentes cidades, inclusive com modelos que precisam ser enfrentados, desde o monitoramento à detecção de metal, de patrulhas que podem ser criadas”, frisou.Ao destacar o papel do Congresso Nacional em apontar soluções urgentes para a onda de violência, Professora Dorinha defendeu a criação de um programa integrado com serviços ligados à proteção e segurança. “A Casa vai debater diferentes projetos, inclusive um que trata do sistema nacional do combate à violência na escola. Acho que é uma oportunidade de se criar um um programa que possa integrar serviços já oferecidos e estruturar os permanentes”, argumentou.Hoje, a educação pública conta com mais de 44 milhões de alunos apenas na educação básica. Por isso, de acordo com a senadora, é primordial preparar os trabalhadores que estão em ambiente escolar. “A ausência de profissionais preparados que possam lidar com a situação de violência no espaço da escola é uma oportunidade de o Congresso se debruçar sobre o tema”, concluiu."
Roberto Cidade (União) é reeleito presidente da Assembleia Legislativa do Amazonas,13/04/2023,https://uniaobrasil.org.br/blog/2023/04/13/roberto-cidade-uniao-e-reeleito-presidente-da-assembleia-legislativa-do-amazonas/,"Deputado teve 23 votos favoráveis pela extensão do cargo até 2026Na tarde desta quarta-feira (12), a Assembleia Legislativa do Amazonas (ALEAM) definiu o deputado estadual do União Brasil, Roberto Cidade, como presidente da Casa. O parlamentar segue na presidência até 2026. O resultado da votação teve 23 deputados que votaram a favor da extensão do cargo de Cidade, enquanto um estava ausente.A vitória de Cidade fortalece o partido no Amazonas. A sigla conta também com o governador do estado, Wilson Lima, e os deputados federais Fausto Santos Júnior e Saullo Vianna. “Continuar neste cargo é ter a certeza que estou no caminho certo para o trabalho com dedicação aos amazonenses”, afirma o deputado do União Brasil."
Padovani (União-PR) é eleito 1º vice-presidente da Comissão de Integração Nacional e Desenvolvimento Regional,12/04/2023,https://uniaobrasil.org.br/blog/2023/04/12/padovani-uniao-pr-e-eleito-1o-vice-presidente-da-comissao-de-integracao-nacional-e-desenvolvimento-regional/,"Em discurso, deputado federal defende que diálogo com o Executivo facilitará andamento de pautas que beneficiarão a populaçãoA Comissão Permanente de Integração Nacional e Desenvolvimento Regional da Câmara dos Deputados elegeu como 1º vice-presidente, por unanimidade, o deputado Padovani (União-PR), que classificou o colegiado como “de grande representatividade para estados e municípios”.Em seu primeiro discurso na comissão, Padovani evidenciou problemas enfrentados no Brasil. “Somos um país de tamanho continental, com carência de logística, uma presença expressiva no agro que alimenta cerca de um bilhão e meio de pessoas pelo mundo. Temos uma deficiência na administração de portos e aeroportos, que estão longe do ideal para um país deste tamanho”, ressaltou.Padovani falou ainda sobre a necessidade da criação de mecanismos para alavancar a economia do país. O deputado citou a Frente Parlamentar Mista de Logística e Infraestrutura (FRENLOGI) como alternativa para criar no país um canal bioceânico que ligue o porto de Paranaguá (PR) ao porto de Antofagasta, no Chile.“Nós precisamos urgentemente realizar a integração do Brasil através do Oceano Atlântico ao Oceano Pacífico. Vamos diminuir de 33 mil quilômetros a nossa logística de escoamento de soja e outros grãos e carne para próximo de três mil quilômetros”, argumentou.O deputado acredita no poder que a comissão terá no diálogo com o Executivo. Através de discussões sobre projetos de lei, audiência pública e demais mecanismos, a tendência, segundo Padovani, é que projetos importantes sejam votados com celeridade. “Temos que avançar junto às comissões de Transporte, Agricultura e tantas outras desta Casa para que o Brasil se desenvolva e nós deixemos um marco da nossa atuação à frente deste Parlamento”, complementou."
Marangoni (União-SP) apresenta projeto que permite a revista de alunos em escolas,12/04/2023,https://uniaobrasil.org.br/blog/2023/04/12/marangoni-uniao-sp-apresenta-projeto-que-permite-a-revista-de-alunos-em-escolas/,"Segundo deputado federal, objetivo do PL 1528/2023 é coibir escalada de atos violentos pelo paísO deputado federal Marangoni (UNIÃO-SP) apresentou projeto de lei (PL 1528/2023) que permite a inspeção de malas, mochilas e maletas de estudantes do ensino fundamental e médio ao entrarem nas escolas. Com a proposta, o parlamentar pretende modificar o Estatuto da Criança e do Adolescente.Para a garantia de segurança, o texto reforça que as instituições de ensino devem fornecer as condições necessárias para um espaço escolar mais seguro. O objetivo, segundo Marangoni, é evitar novos ataques e ameaças. “Assistimos atônitos a diversos episódios violentos onde alunos matam professores, ferem colegas e expõem a comunidade escolar ao risco. Escola não é lugar para armas. O Estado não pode permanecer inerte diante de tantas tragédias, tem de haver repressão”, afirmou.Na avaliação do deputado, a imagem e a privacidade do aluno devem ser preservadas, mas o direito coletivo deve se sobrepor ao individual quando houver risco iminente. “O direito à segurança deve prevalecer, sempre respeitando a dignidade dos estudantes. É dever de todos os órgãos estatais, incluindo as entidades que atuam na área de educação, garantir a execução dessas políticas”, argumentou Marangoni ao alertar sobre a importância de coibir a entrada de drogas e artefatos que coloquem em risco a comunidade escolar."
Rodrigo Valadares alerta sobre segurança em escolas e creches após massacre em Blumenau,06/04/2023,https://uniaobrasil.org.br/blog/2023/04/06/rodrigo-valadares-alerta-sobre-seguranca-em-escolas-e-creches-apos-massacre-em-blumenau/,"Deputado federal defende presença de seguranças armados em instituições de ensino de todo o paísO deputado federal Rodrigo Valadares (União-SE) chamou atenção para a segurança pública em escolas e creches após o ataque ocorrido em uma creche de Blumenau (SC), na última quarta-feira (5). O episódio resultou na morte de quatro crianças, causando comoção e indignação em todo o país.Em suas declarações, o parlamentar ressaltou a importância do Estado tomar medidas para proteger crianças e jovens de futuras tragédias.“A escalada de violência e ataques às escolas é um sinal preocupante de problemas sociais. É preciso que haja uma reavaliação da legislação penal e das políticas de segurança em creches e escolas”, afirmou o deputado, que lamentou o ocorrido e prestou solidariedade às famílias das vítimas.Rodrigo Valadares sugeriu ainda a presença de seguranças armados nas escolas e creches públicas e privadas de todo o país, como forma de garantir a segurança de professores e alunos dentro das instituições de ensino.“A presença de seguranças armados em escolas e creches fará com que potenciais agressores pensem duas vezes antes de realizar ataques. Além disso, garantirá uma resposta rápida e eficaz em caso de ameaça violenta e tranquilizará alunos, pais e professores”, argumentou.A segurança nas escolas e creches tem sido discutida amplamente no país, especialmente após sucessivos episódios de violência registrados nos últimos anos. Para Valadares, a proteção dos alunos e funcionários dessas instituições deve ser prioridade para as autoridades, garantindo ambiente seguro para o aprendizado e convívio social."
Zacharias Calil (União-GO) é o novo coordenador da Frente Parlamentar da Primeira Infância,04/04/2023,https://uniaobrasil.org.br/blog/2023/04/04/zacharias-calil-uniao-go-e-o-novo-coordenador-da-frente-parlamentar-da-primeira-infancia/,"Grupo será instalado na terça-feira (11), na Câmara dos DeputadosA fiscalização das ações relacionadas a crianças de 0 a 6 anos é o objetivo principal da Frente Parlamentar Mista da Primeira Infância. As atividades iniciarão na última terça-feira, 11 de abril, com a instalação do grupo sob coordenação do deputado federal Zacharias Calil (União-GO). Segundo Calil, há legislação, orçamento e projetos suficientes para que o período da Primeira Infância seja desenvolvido da melhor maneira possível para as crianças brasileiras. “Mas é preciso fiscalizar essas ações, conferir como, quando e se estão sendo realizadas”, diz o novo coordenador da Frente.Para Zacharias Calil, que é médico pediatra, a primeira infância deve ser levada mais a sério no país visando a formação de gerações de brasileiros mais bem desenvolvidos educacionalmente, socialmente e afetivamente. “Este período entre a gestação e o 6º ano de vida é a janela onde toda a capacidade cognitiva e emocional da criança se desenvolve. É quando cada vivência e descoberta é registrada no cérebro e isso é levado para sempre na vida da pessoa”, explica.Frente Parlamentar Mista da Primeira InfânciaA Frente Parlamentar Mista da Primeira Infância é um agrupamento suprapartidário criado em 2013 com o objetivo de organizar os parlamentares defensores da Infância. O grupo foi o responsável pela articulação que viabilizou a criação do Marco Legal da Primeira Infância (Lei 13.257, de 8 de março de 2016).Em 2019, a Frente Parlamentar passou a ser organizada em coordenações regionais a partir da de um novo estatuto que também permitiu a integração de organizações parceiras, com o objetivo de ampliar a capacidade técnico-científica e de mobilização da Frente.Atualmente, a Frente conta com a participação de 240 parlamentares, entre deputadas, deputados, senadoras e senadores."
